RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =         1926     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 **** ****     0     0  con    0  1.0D+00  2.1D-05  1.412D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-06  5.137D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-06  2.221D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-06  3.480D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  1.029D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-05  2.765D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-07  4.795D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-06  3.583D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  6.287D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-05  2.167D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  7.796D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  3.138D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  3.961D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  8.523D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-05  1.680D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-06  4.332D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-06  6.187D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  7.906D-03  1.989D+05
 **** ****     0     0  con    1  3.9D-01  1.4D-05  1.470D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  5.103D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  3.016D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  6.287D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  1.308D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.4D-06  5.164D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.3D-06  3.630D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.3D-06  5.445D-03  1.989D+05
 **** ****     0     0  con    1  5.2D-01  1.4D-05  1.010D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.6D-06  4.062D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  2.504D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.4D-06  6.717D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  5.856D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  3.886D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  5.664D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-06  4.259D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.9D-06  6.205D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  1.665D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  4.615D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-06  3.786D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  4.332D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  1.157D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-06  5.753D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  2.608D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  1.095D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  6.772D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  7.316D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  1.361D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.2D-06  4.827D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-06  5.028D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-06  6.232D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-06  8.264D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.3D-06  4.808D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-06  1.818D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.2D-06  3.642D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-05  1.436D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.4D-06  7.062D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-05  2.346D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.9D-06  4.928D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  5.032D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-06  6.844D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-06  3.347D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.2D-06  7.221D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.0D-06  8.845D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-06  2.745D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-06  2.520D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  9.485D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  4.500D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.4D-06  3.767D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  7.739D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.9D-06  3.211D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-06  2.606D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-05  2.507D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.0D-06  5.450D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-06  5.422D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-05  5.138D-03  1.989D+05
 **** ****     0     0  con    1  4.7D-01  1.5D-05  1.190D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  6.717D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-05  4.398D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  7.247D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-06  5.025D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.9D-06  8.979D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.9D-06  1.635D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-06  6.705D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-06  3.703D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-06  7.041D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.1D-06  6.412D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.9D-06  1.360D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-06  5.382D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-06  4.126D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-06  6.464D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-06  4.347D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.2D-06  4.065D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.1D-06  1.147D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.9D-07  2.438D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.2D-07  1.899D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-06  5.041D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.9D-06  8.050D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.2D-06  3.528D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-06  3.572D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.9D-06  8.839D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  1.388D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.3D-07  4.947D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-06  3.330D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-06  5.159D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  8.649D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-06  2.498D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-06  2.325D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-06  6.483D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-06  1.546D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-06  3.447D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-06  4.334D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.0D-06  6.509D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-05  1.144D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-06  2.173D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-06  1.606D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-06  2.895D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.1D-06  8.596D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  5.078D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.6D-06  3.244D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  9.772D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.3D-06  7.339D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-06  3.911D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.9D-06  5.146D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-05  2.029D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.4D-06  4.172D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.7D-06  4.925D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  6.676D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  1.152D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-05  1.339D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.3D-06  4.267D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.9D-06  6.736D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.6D-06  1.172D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  1.940D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.6D-06  4.366D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.1D-06  5.080D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  4.671D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-05  3.128D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-06  7.610D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.0D-06  2.637D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  6.819D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  7.729D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-05  1.712D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-06  2.490D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-06  5.587D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.0D-06  1.111D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  3.189D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.9D-06  8.775D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.7D-06  2.961D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-06  4.296D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  4.946D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-05  2.096D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-06  3.504D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-06  3.053D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.5D-06  6.306D-03  1.989D+05
 **** ****     0     0  con    1  4.5D-01  7.1D-06  9.878D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.4D-06  4.960D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  3.388D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  1.111D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-06  3.653D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-06  2.911D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.9D-06  1.088D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  8.088D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-06  2.491D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-06  2.860D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  1.003D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.3D-06  6.580D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  7.245D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-06  8.921D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-06  6.968D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-05  9.796D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-05  1.724D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.6D-06  6.289D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-06  1.849D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.8D-06  6.013D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  6.536D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-05  2.205D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-06  3.887D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-06  6.511D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-06  5.808D-03  1.989D+05
 **** ****     0     0  con    1  4.1D-01  7.4D-06  1.524D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-06  6.062D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-05  3.159D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-05  4.634D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  9.111D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.9D-06  4.054D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  5.457D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  1.624D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.4D-06  4.405D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  5.917D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  8.963D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  3.619D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  4.146D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  1.075D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-06  4.417D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-06  5.275D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-05  1.228D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-05  1.522D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.1D-07  4.253D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.7D-06  2.434D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-05  5.011D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  1.565D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  3.111D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  3.214D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-05  7.701D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-05  1.759D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-05  5.660D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  3.239D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  9.866D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  2.691D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-07  3.614D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-06  3.645D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  6.646D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  9.259D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-05  3.156D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-06  5.389D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.8D-06  5.262D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  7.883D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-05  4.273D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  1.722D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-05  3.744D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-05  7.871D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-05  1.487D-02  1.989D+05
 **** ****     0     0  con    1  4.5D-01  3.8D-05  1.711D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-05  4.692D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-05  4.969D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.9D-05  8.667D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-05  3.482D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-06  8.307D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.2D-07  2.744D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-06  6.597D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  9.908D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.5D-05  4.127D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.0D-06  5.009D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-06  2.886D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  3.916D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-05  2.044D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-05  6.979D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-05  3.581D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  1.336D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-05  7.625D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.2D-06  5.488D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-05  1.795D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  5.513D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.0D-06  6.037D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-05  9.116D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-05  2.118D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-06  7.387D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  4.938D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-05  9.244D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-05  1.134D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  3.375D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  5.030D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-06  4.431D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  7.343D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-05  2.793D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-05  1.279D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-05  5.267D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  6.170D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.6D-05  1.085D-02  1.989D+05
 **** ****     0     0  con    1  3.7D-01  3.7D-05  1.752D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-05  7.340D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  4.902D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  1.506D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-05  2.111D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-06  8.502D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-06  5.249D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.4D-06  9.169D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.1D-05  2.678D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-05  1.061D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  5.928D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-05  5.169D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-05  9.893D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  1.100D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  4.784D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  1.584D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.7D-06  8.042D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.1D-07  4.117D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  8.066D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  3.289D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-07  1.049D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  3.539D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-05  9.660D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-05  8.603D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.2D-05  1.714D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  4.110D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.4D-06  1.064D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  1.022D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  2.762D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  4.705D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-05  1.186D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  9.327D-03  1.989D+05
